,Quantity,Signal 1,Signal 2,DTW,Delta Ptot,Delta Tdiv,Delta nbar,Signal 1 D,Signal 1 N,Signal 1 Ne,Signal 1 Ptot,Signal 1 Tdiv,Signal 1 nbar,Signal 2 D,Signal 2 N,Signal 2 Ne,Signal 2 Ptot,Signal 2 Tdiv,Signal 2 nbar
344,jsat,32233 (2.76-2.96),32235 (6.49-6.84),9.223372036854776e+18,1.49,9.53,0.59,25.778,0.0,,12.4,31.65,7.88,25.5133,0.0,0.274347,13.89,22.12,7.29
345,jsat,32233 (2.76-2.96),32237 (2.37-2.98),9.223372036854776e+18,3.93,7.49,0.08,25.778,0.0,,12.4,31.65,7.88,9.48679,0.0,0.0285357,8.47,24.16,7.8
346,jsat,32233 (2.76-2.96),32237 (3.74-4.01),9.223372036854776e+18,3.82,19.17,1.21,25.778,0.0,,12.4,31.65,7.88,9.4875,0.0,0.0881912,8.58,12.48,9.09
347,jsat,32233 (2.76-2.96),32238 (2.46-2.72),9.223372036854776e+18,3.86,3.78,0.39,25.778,0.0,,12.4,31.65,7.88,9.47367,0.0,0.0287791,8.54,27.87,7.49
724,jsat,32228 (5.22-5.50),32239 (5.80-6.10),9.223372036854776e+18,3.06,10.37,0.99,25.7248,9.63407,,11.81,21.24,8.03,9.46983,0.0,0.0811663,8.75,10.87,9.02
349,jsat,32233 (2.76-2.96),32238 (5.72-6.08),9.223372036854776e+18,3.94,15.13,0.28,25.778,0.0,,12.4,31.65,7.88,9.46889,0.0,0.0927535,8.46,16.52,8.16
880,jsat,32234 (4.69-4.94),34188 (2.24-2.41),9.223372036854776e+18,3.58,35.83,1.9,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.8204,0.0298251,0.0,15.97,41.11,7.89
350,jsat,32233 (2.76-2.96),32238 (6.40-6.80),9.223372036854776e+18,3.92,10.71,0.05,25.778,0.0,,12.4,31.65,7.88,9.4666,0.0,0.0482738,8.48,20.94,7.93
352,jsat,32233 (2.76-2.96),32239 (3.90-4.20),9.223372036854776e+18,4.01,12.98,0.23,25.778,0.0,,12.4,31.65,7.88,9.47201,0.0,0.122662,8.39,18.67,8.11
353,jsat,32233 (2.76-2.96),32239 (4.56-4.95),9.223372036854776e+18,3.9,16.75,0.51,25.778,0.0,,12.4,31.65,7.88,9.47235,0.0,0.10587,8.5,14.9,8.39
217,jsat,30506 (4.31-4.41),32238 (2.46-2.72),9.223372036854776e+18,9.14,31.51,6.22,38.326,21.2213,,17.68,-3.64,13.71,9.47367,0.0,0.0287791,8.54,27.87,7.49
355,jsat,32233 (2.76-2.96),32238 (3.58-3.84),9.223372036854776e+18,3.91,9.5,0.04,25.778,0.0,,12.4,31.65,7.88,9.47125,0.0,0.0842352,8.49,22.15,7.84
356,jsat,32233 (2.76-2.96),32239 (2.11-2.47),9.223372036854776e+18,3.87,1.24,0.55,25.778,0.0,,12.4,31.65,7.88,9.47128,0.0,0.0275171,8.53,30.41,7.33
357,jsat,32233 (2.76-2.96),34165 (2.00-2.33),9.223372036854776e+18,,13.68,1.38,25.778,0.0,,12.4,31.65,7.88,18.8512,0.0243271,0.0,,17.97,6.5
351,jsat,32233 (2.76-2.96),32239 (3.20-3.40),9.223372036854776e+18,3.95,9.19,0.08,25.778,0.0,,12.4,31.65,7.88,9.47453,0.0,0.0793621,8.45,22.46,7.96
491,jsat,32225 (2.70-3.00),32228 (3.72-4.00),9.223372036854776e+18,5.15,6.68,0.36,9.48025,3.49116,,6.84,17.97,7.55,25.7514,4.76522,,11.99,24.65,7.91
495,jsat,32225 (2.70-3.00),32233 (3.81-4.00),9.223372036854776e+18,5.53,11.14,0.36,9.48025,3.49116,,6.84,17.97,7.55,25.7632,0.0,0.493743,12.37,29.11,7.91
519,jsat,32225 (2.70-3.00),34188 (2.24-2.41),9.223372036854776e+18,9.13,23.14,0.34,9.48025,3.49116,,6.84,17.97,7.55,18.8204,0.0298251,0.0,15.97,41.11,7.89
642,jsat,32228 (3.72-4.00),32234 (4.69-4.94),9.223372036854776e+18,0.4,19.37,1.88,25.7514,4.76522,,11.99,24.65,7.91,25.5276,0.0,0.0676609,12.39,5.28,9.79
643,jsat,32228 (3.72-4.00),32234 (5.10-5.55),9.223372036854776e+18,0.58,16.89,0.91,25.7514,4.76522,,11.99,24.65,7.91,25.5233,0.0,0.0506868,12.57,7.76,8.82
649,jsat,32228 (3.72-4.00),32237 (2.37-2.98),9.223372036854776e+18,3.52,0.49,0.11,25.7514,4.76522,,11.99,24.65,7.91,9.48679,0.0,0.0285357,8.47,24.16,7.8
650,jsat,32228 (3.72-4.00),32237 (3.74-4.01),9.223372036854776e+18,3.41,12.17,1.18,25.7514,4.76522,,11.99,24.65,7.91,9.4875,0.0,0.0881912,8.58,12.48,9.09
652,jsat,32228 (3.72-4.00),32238 (4.63-5.06),9.223372036854776e+18,3.48,4.89,0.08,25.7514,4.76522,,11.99,24.65,7.91,9.47207,0.0,0.177642,8.51,19.76,7.99
654,jsat,32228 (3.72-4.00),32238 (6.40-6.80),9.223372036854776e+18,3.51,3.71,0.02,25.7514,4.76522,,11.99,24.65,7.91,9.4666,0.0,0.0482738,8.48,20.94,7.93
617,jsat,32225 (5.52-5.95),32237 (3.74-4.01),9.223372036854776e+18,0.85,12.92,1.46,9.65691,3.46728,,9.43,25.4,7.63,9.4875,0.0,0.0881912,8.58,12.48,9.09
657,jsat,32228 (3.72-4.00),32239 (4.56-4.95),9.223372036854776e+18,3.49,9.75,0.48,25.7514,4.76522,,11.99,24.65,7.91,9.47235,0.0,0.10587,8.5,14.9,8.39
683,jsat,32228 (4.42-4.72),32237 (3.74-4.01),9.223372036854776e+18,3.36,10.95,1.12,25.7448,7.0675,,11.94,23.43,7.97,9.4875,0.0,0.0881912,8.58,12.48,9.09
709,jsat,32228 (5.22-5.50),32234 (5.10-5.55),9.223372036854776e+18,0.76,13.48,0.79,25.7248,9.63407,,11.81,21.24,8.03,25.5233,0.0,0.0506868,12.57,7.76,8.82
716,jsat,32228 (5.22-5.50),32237 (3.74-4.01),9.223372036854776e+18,3.23,8.76,1.06,25.7248,9.63407,,11.81,21.24,8.03,9.4875,0.0,0.0881912,8.58,12.48,9.09
718,jsat,32228 (5.22-5.50),32238 (4.63-5.06),9.223372036854776e+18,3.3,1.48,0.04,25.7248,9.63407,,11.81,21.24,8.03,9.47207,0.0,0.177642,8.51,19.76,7.99
720,jsat,32228 (5.22-5.50),32238 (6.40-6.80),9.223372036854776e+18,3.33,0.3,0.1,25.7248,9.63407,,11.81,21.24,8.03,9.4666,0.0,0.0482738,8.48,20.94,7.93
723,jsat,32228 (5.22-5.50),32239 (4.56-4.95),9.223372036854776e+18,3.31,6.34,0.36,25.7248,9.63407,,11.81,21.24,8.03,9.47235,0.0,0.10587,8.5,14.9,8.39
658,jsat,32228 (3.72-4.00),32239 (5.80-6.10),9.223372036854776e+18,3.24,13.78,1.11,25.7514,4.76522,,11.99,24.65,7.91,9.46983,0.0,0.0811663,8.75,10.87,9.02
343,jsat,32233 (2.76-2.96),32235 (6.07-6.42),9.223372036854776e+18,1.09,12.31,0.27,25.778,0.0,,12.4,31.65,7.88,25.5268,0.0,0.862729,13.49,19.34,7.61
763,jsat,32228 (6.20-6.48),34188 (3.25-3.42),9.223372036854776e+18,4.72,2.04,0.12,25.7023,12.8457,,11.52,21.79,7.96,18.8302,2.66714,0.0,16.24,23.83,8.08
772,jsat,32233 (3.81-4.00),32234 (4.69-4.94),9.223372036854776e+18,0.02,23.83,1.88,25.7632,0.0,0.493743,12.37,29.11,7.91,25.5276,0.0,0.0676609,12.39,5.28,9.79
525,jsat,32225 (2.70-3.00),34189 (4.25-4.50),9.223372036854776e+18,8.25,2.16,0.11,9.48025,3.49116,,6.84,17.97,7.55,18.8358,7.42697,0.0,15.09,20.13,7.44
528,jsat,32225 (3.52-3.70),32228 (3.72-4.00),9.223372036854776e+18,5.03,8.52,0.16,19.1133,3.47633,,6.96,16.13,7.75,25.7514,4.76522,,11.99,24.65,7.91
532,jsat,32225 (3.52-3.70),32233 (3.81-4.00),9.223372036854776e+18,5.41,12.98,0.16,19.1133,3.47633,,6.96,16.13,7.75,25.7632,0.0,0.493743,12.37,29.11,7.91
556,jsat,32225 (3.52-3.70),34188 (2.24-2.41),9.223372036854776e+18,9.01,24.98,0.14,19.1133,3.47633,,6.96,16.13,7.75,18.8204,0.0298251,0.0,15.97,41.11,7.89
557,jsat,32225 (3.52-3.70),34188 (3.25-3.42),9.223372036854776e+18,9.28,7.7,0.33,19.1133,3.47633,,6.96,16.13,7.75,18.8302,2.66714,0.0,16.24,23.83,8.08
562,jsat,32225 (3.52-3.70),34189 (4.25-4.50),9.223372036854776e+18,8.13,4.0,0.31,19.1133,3.47633,,6.96,16.13,7.75,18.8358,7.42697,0.0,15.09,20.13,7.44
594,jsat,32225 (4.52-4.95),34188 (3.25-3.42),9.223372036854776e+18,6.81,2.46,0.28,19.1233,3.4687,,9.43,21.37,7.8,18.8302,2.66714,0.0,16.24,23.83,8.08
825,jsat,32233 (5.05-5.33),34188 (3.25-3.42),9.223372036854776e+18,4.36,3.66,0.79,25.747,0.0,1.9545,11.88,20.17,8.87,18.8302,2.66714,0.0,16.24,23.83,8.08
787,jsat,32233 (3.81-4.00),32239 (4.56-4.95),9.223372036854776e+18,3.87,14.21,0.48,25.7632,0.0,0.493743,12.37,29.11,7.91,9.47235,0.0,0.10587,8.5,14.9,8.39
784,jsat,32233 (3.81-4.00),32238 (6.40-6.80),9.223372036854776e+18,3.89,8.17,0.02,25.7632,0.0,0.493743,12.37,29.11,7.91,9.4666,0.0,0.0482738,8.48,20.94,7.93
782,jsat,32233 (3.81-4.00),32238 (4.63-5.06),9.223372036854776e+18,3.86,9.35,0.08,25.7632,0.0,0.493743,12.37,29.11,7.91,9.47207,0.0,0.177642,8.51,19.76,7.99
780,jsat,32233 (3.81-4.00),32237 (3.74-4.01),9.223372036854776e+18,3.79,16.63,1.18,25.7632,0.0,0.493743,12.37,29.11,7.91,9.4875,0.0,0.0881912,8.58,12.48,9.09
779,jsat,32233 (3.81-4.00),32237 (2.37-2.98),9.223372036854776e+18,3.9,4.95,0.11,25.7632,0.0,0.493743,12.37,29.11,7.91,9.48679,0.0,0.0285357,8.47,24.16,7.8
773,jsat,32233 (3.81-4.00),32234 (5.10-5.55),9.223372036854776e+18,0.2,21.35,0.91,25.7632,0.0,0.493743,12.37,29.11,7.91,25.5233,0.0,0.0506868,12.57,7.76,8.82
788,jsat,32233 (3.81-4.00),32239 (5.80-6.10),9.223372036854776e+18,3.62,18.24,1.11,25.7632,0.0,0.493743,12.37,29.11,7.91,9.46983,0.0,0.0811663,8.75,10.87,9.02
342,jsat,32233 (2.76-2.96),32235 (5.55-5.98),9.223372036854776e+18,1.26,11.76,0.4,25.778,0.0,,12.4,31.65,7.88,25.5361,0.0,0.926972,13.66,19.89,7.48
354,jsat,32233 (2.76-2.96),32239 (5.80-6.10),9.223372036854776e+18,3.65,20.78,1.14,25.778,0.0,,12.4,31.65,7.88,9.46983,0.0,0.0811663,8.75,10.87,9.02
340,jsat,32233 (2.76-2.96),32235 (3.49-3.87),9.223372036854776e+18,1.27,10.99,0.12,25.778,0.0,,12.4,31.65,7.88,25.5696,0.0,0.962967,13.67,20.66,8.0
230,jsat,30506 (4.31-4.41),34188 (3.25-3.42),9.223372036854776e+18,1.44,27.47,5.63,38.326,21.2213,,17.68,-3.64,13.71,18.8302,2.66714,0.0,16.24,23.83,8.08
231,jsat,30506 (4.31-4.41),34188 (4.04-4.20),9.223372036854776e+18,2.68,16.58,5.35,38.326,21.2213,,17.68,-3.64,13.71,18.8332,4.51371,0.0,15.0,12.94,8.36
232,jsat,30506 (4.31-4.41),34188 (4.28-4.45),9.223372036854776e+18,2.41,18.75,5.28,38.326,21.2213,,17.68,-3.64,13.71,18.8255,4.51156,0.0,15.27,15.11,8.43
233,jsat,30506 (4.31-4.41),34188 (4.90-5.06),9.223372036854776e+18,2.91,12.98,5.38,38.326,21.2213,,17.68,-3.64,13.71,18.8245,6.73915,0.0,14.77,9.34,8.33
234,jsat,30506 (4.31-4.41),34189 (2.87-3.20),9.223372036854776e+18,1.88,28.04,6.34,38.326,21.2213,,17.68,-3.64,13.71,18.8352,5.00709,0.0,15.8,24.4,7.37
235,jsat,30506 (4.31-4.41),34189 (4.25-4.50),9.223372036854776e+18,2.59,23.77,6.27,38.326,21.2213,,17.68,-3.64,13.71,18.8358,7.42697,0.0,15.09,20.13,7.44
1050,jsat,32237 (2.37-2.98),34189 (4.25-4.50),9.223372036854776e+18,6.62,4.03,0.36,9.48679,0.0,0.0285357,8.47,24.16,7.8,18.8358,7.42697,0.0,15.09,20.13,7.44
236,jsat,30506 (4.31-4.41),34189 (5.25-5.50),9.223372036854776e+18,2.76,23.19,6.21,38.326,21.2213,,17.68,-3.64,13.71,18.8304,10.1737,0.0,14.92,19.55,7.5
237,jsat,30506 (4.31-4.41),34189 (6.25-6.50),9.223372036854776e+18,2.77,22.69,6.51,38.326,21.2213,,17.68,-3.64,13.71,18.8269,13.0138,0.0,14.91,19.05,7.2
238,jsat,30506 (4.93-5.03),32201 (2.55-2.77),9.223372036854776e+18,10.72,33.51,6.56,38.2955,21.215,,17.77,-3.8,13.88,9.59389,0.0,,7.05,29.71,7.32
1044,jsat,32237 (2.37-2.98),34188 (2.24-2.41),9.223372036854776e+18,7.5,16.95,0.09,9.48679,0.0,0.0285357,8.47,24.16,7.8,18.8204,0.0298251,0.0,15.97,41.11,7.89
341,jsat,32233 (2.76-2.96),32235 (4.03-5.00),9.223372036854776e+18,1.28,11.47,0.39,25.778,0.0,,12.4,31.65,7.88,25.5597,0.0,0.934225,13.68,20.18,7.49
243,jsat,30506 (4.93-5.03),32225 (2.70-3.00),9.223372036854776e+18,10.93,21.77,6.33,38.2955,21.215,,17.77,-3.8,13.88,9.48025,3.49116,,6.84,17.97,7.55
244,jsat,30506 (4.93-5.03),32225 (3.52-3.70),9.223372036854776e+18,10.81,19.93,6.13,38.2955,21.215,,17.77,-3.8,13.88,19.1133,3.47633,,6.96,16.13,7.75
253,jsat,30506 (4.93-5.03),32234 (3.50-3.70),9.223372036854776e+18,4.43,22.54,5.09,38.2955,21.215,,17.77,-3.8,13.88,25.546,0.0,2.14927,13.34,18.74,8.79
229,jsat,30506 (4.31-4.41),34188 (2.24-2.41),9.223372036854776e+18,1.71,44.75,5.82,38.326,21.2213,,17.68,-3.64,13.71,18.8204,0.0298251,0.0,15.97,41.11,7.89
228,jsat,30506 (4.31-4.41),34165 (3.52-3.70),9.223372036854776e+18,,7.41,,38.326,21.2213,,17.68,-3.64,13.71,18.8646,13.2777,0.0,,3.77,
227,jsat,30506 (4.31-4.41),34165 (2.00-2.33),9.223372036854776e+18,,21.61,7.21,38.326,21.2213,,17.68,-3.64,13.71,18.8512,0.0243271,0.0,,17.97,6.5
226,jsat,30506 (4.31-4.41),32239 (2.11-2.47),9.223372036854776e+18,9.15,34.05,6.38,38.326,21.2213,,17.68,-3.64,13.71,9.47128,0.0,0.0275171,8.53,30.41,7.33
219,jsat,30506 (4.31-4.41),32238 (5.72-6.08),9.223372036854776e+18,9.22,20.16,5.55,38.326,21.2213,,17.68,-3.64,13.71,9.46889,0.0,0.0927535,8.46,16.52,8.16
220,jsat,30506 (4.31-4.41),32238 (6.40-6.80),9.223372036854776e+18,9.2,24.58,5.78,38.326,21.2213,,17.68,-3.64,13.71,9.4666,0.0,0.0482738,8.48,20.94,7.93
221,jsat,30506 (4.31-4.41),32239 (3.20-3.40),9.223372036854776e+18,9.23,26.1,5.75,38.326,21.2213,,17.68,-3.64,13.71,9.47453,0.0,0.0793621,8.45,22.46,7.96
1073,jsat,32237 (3.74-4.01),34189 (6.25-6.50),9.223372036854776e+18,6.33,6.57,1.89,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.8269,13.0138,0.0,14.91,19.05,7.2
1072,jsat,32237 (3.74-4.01),34189 (5.25-5.50),9.223372036854776e+18,6.34,7.07,1.59,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.8304,10.1737,0.0,14.92,19.55,7.5
1071,jsat,32237 (3.74-4.01),34189 (4.25-4.50),9.223372036854776e+18,6.51,7.65,1.65,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.8358,7.42697,0.0,15.09,20.13,7.44
1070,jsat,32237 (3.74-4.01),34189 (2.87-3.20),9.223372036854776e+18,7.22,11.92,1.72,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.8352,5.00709,0.0,15.8,24.4,7.37
254,jsat,30506 (4.93-5.03),32234 (4.69-4.94),9.223372036854776e+18,5.38,9.08,4.09,38.2955,21.215,,17.77,-3.8,13.88,25.5276,0.0,0.0676609,12.39,5.28,9.79
1069,jsat,32237 (3.74-4.01),34188 (4.90-5.06),9.223372036854776e+18,6.19,3.14,0.76,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.8245,6.73915,0.0,14.77,9.34,8.33
1067,jsat,32237 (3.74-4.01),34188 (4.04-4.20),9.223372036854776e+18,6.42,0.46,0.73,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.8332,4.51371,0.0,15.0,12.94,8.36
1066,jsat,32237 (3.74-4.01),34188 (3.25-3.42),9.223372036854776e+18,7.66,11.35,1.01,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.8302,2.66714,0.0,16.24,23.83,8.08
1065,jsat,32237 (3.74-4.01),34188 (2.24-2.41),9.223372036854776e+18,7.39,28.63,1.2,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.8204,0.0298251,0.0,15.97,41.11,7.89
222,jsat,30506 (4.31-4.41),32239 (3.90-4.20),9.223372036854776e+18,9.29,22.31,5.6,38.326,21.2213,,17.68,-3.64,13.71,9.47201,0.0,0.122662,8.39,18.67,8.11
223,jsat,30506 (4.31-4.41),32239 (4.56-4.95),9.223372036854776e+18,9.18,18.54,5.32,38.326,21.2213,,17.68,-3.64,13.71,9.47235,0.0,0.10587,8.5,14.9,8.39
224,jsat,30506 (4.31-4.41),32239 (5.80-6.10),9.223372036854776e+18,8.93,14.51,4.69,38.326,21.2213,,17.68,-3.64,13.71,9.46983,0.0,0.0811663,8.75,10.87,9.02
225,jsat,30506 (4.31-4.41),32238 (3.58-3.84),9.223372036854776e+18,9.19,25.79,5.87,38.326,21.2213,,17.68,-3.64,13.71,9.47125,0.0,0.0842352,8.49,22.15,7.84
1068,jsat,32237 (3.74-4.01),34188 (4.28-4.45),9.223372036854776e+18,6.69,2.63,0.66,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.8255,4.51156,0.0,15.27,15.11,8.43
255,jsat,30506 (4.93-5.03),32234 (5.10-5.55),9.223372036854776e+18,5.2,11.56,5.06,38.2955,21.215,,17.77,-3.8,13.88,25.5233,0.0,0.0506868,12.57,7.76,8.82
240,jsat,30506 (4.93-5.03),32201 (3.66-3.93),9.223372036854776e+18,10.72,23.74,6.18,38.2955,21.215,,17.77,-3.8,13.88,19.098,0.0,,7.05,19.94,7.7
330,jsat,32233 (2.76-2.96),32225 (3.52-3.70),9.223372036854776e+18,5.44,15.52,0.13,25.778,0.0,,12.4,31.65,7.88,19.1133,3.47633,,6.96,16.13,7.75
284,jsat,32201 (2.55-2.77),32233 (2.76-2.96),9.223372036854776e+18,5.35,1.94,0.56,9.59389,0.0,,7.05,29.71,7.32,25.778,0.0,,12.4,31.65,7.88
270,jsat,30506 (4.93-5.03),32239 (5.80-6.10),9.223372036854776e+18,9.02,14.67,4.86,38.2955,21.215,,17.77,-3.8,13.88,9.46983,0.0,0.0811663,8.75,10.87,9.02
269,jsat,30506 (4.93-5.03),32239 (4.56-4.95),9.223372036854776e+18,9.27,18.7,5.49,38.2955,21.215,,17.77,-3.8,13.88,9.47235,0.0,0.10587,8.5,14.9,8.39
326,jsat,32233 (2.76-2.96),32201 (3.66-3.93),9.223372036854776e+18,5.35,11.71,0.18,25.778,0.0,,12.4,31.65,7.88,19.098,0.0,,7.05,19.94,7.7
267,jsat,30506 (4.93-5.03),32239 (3.20-3.40),9.223372036854776e+18,9.32,26.26,5.92,38.2955,21.215,,17.77,-3.8,13.88,9.47453,0.0,0.0793621,8.45,22.46,7.96
266,jsat,30506 (4.93-5.03),32238 (6.40-6.80),9.223372036854776e+18,9.29,24.74,5.95,38.2955,21.215,,17.77,-3.8,13.88,9.4666,0.0,0.0482738,8.48,20.94,7.93
329,jsat,32233 (2.76-2.96),32225 (2.70-3.00),9.223372036854776e+18,5.56,13.68,0.33,25.778,0.0,,12.4,31.65,7.88,9.48025,3.49116,,6.84,17.97,7.55
331,jsat,32233 (2.76-2.96),32225 (4.52-4.95),9.223372036854776e+18,2.97,10.28,0.08,25.778,0.0,,12.4,31.65,7.88,19.1233,3.4687,,9.43,21.37,7.8
1024,jsat,32235 (6.49-6.84),34188 (3.25-3.42),9.223372036854776e+18,2.35,1.71,0.79,25.5133,0.0,0.274347,13.89,22.12,7.29,18.8302,2.66714,0.0,16.24,23.83,8.08
264,jsat,30506 (4.93-5.03),32238 (4.63-5.06),9.223372036854776e+18,9.26,23.56,5.89,38.2955,21.215,,17.77,-3.8,13.88,9.47207,0.0,0.177642,8.51,19.76,7.99
271,jsat,30506 (4.93-5.03),32238 (3.58-3.84),9.223372036854776e+18,9.28,25.95,6.04,38.2955,21.215,,17.77,-3.8,13.88,9.47125,0.0,0.0842352,8.49,22.15,7.84
259,jsat,30506 (4.93-5.03),32235 (6.07-6.42),9.223372036854776e+18,4.28,23.14,6.27,38.2955,21.215,,17.77,-3.8,13.88,25.5268,0.0,0.862729,13.49,19.34,7.61
262,jsat,30506 (4.93-5.03),32237 (3.74-4.01),9.223372036854776e+18,9.19,16.28,4.79,38.2955,21.215,,17.77,-3.8,13.88,9.4875,0.0,0.0881912,8.58,12.48,9.09
337,jsat,32233 (2.76-2.96),32234 (3.50-3.70),9.223372036854776e+18,0.94,12.91,0.91,25.778,0.0,,12.4,31.65,7.88,25.546,0.0,2.14927,13.34,18.74,8.79
257,jsat,30506 (4.93-5.03),32235 (4.03-5.00),9.223372036854776e+18,4.09,23.98,6.39,38.2955,21.215,,17.77,-3.8,13.88,25.5597,0.0,0.934225,13.68,20.18,7.49
258,jsat,30506 (4.93-5.03),32235 (5.55-5.98),9.223372036854776e+18,4.11,23.69,6.4,38.2955,21.215,,17.77,-3.8,13.88,25.5361,0.0,0.926972,13.66,19.89,7.48
261,jsat,30506 (4.93-5.03),32237 (2.37-2.98),9.223372036854776e+18,9.3,27.96,6.08,38.2955,21.215,,17.77,-3.8,13.88,9.48679,0.0,0.0285357,8.47,24.16,7.8
336,jsat,32233 (2.76-2.96),32228 (6.20-6.48),9.223372036854776e+18,0.88,9.86,0.08,25.778,0.0,,12.4,31.65,7.88,25.7023,12.8457,,11.52,21.79,7.96
338,jsat,32233 (2.76-2.96),32234 (4.69-4.94),9.223372036854776e+18,0.01,26.37,1.91,25.778,0.0,,12.4,31.65,7.88,25.5276,0.0,0.0676609,12.39,5.28,9.79
339,jsat,32233 (2.76-2.96),32234 (5.10-5.55),9.223372036854776e+18,0.17,23.89,0.94,25.778,0.0,,12.4,31.65,7.88,25.5233,0.0,0.0506868,12.57,7.76,8.82
52,jsat,28767 (5.90-6.31),30506 (4.31-4.41),FAILED,13.4,15.62,8.58,2.15433,0.0,,4.28,11.98,5.13,38.326,21.2213,,17.68,-3.64,13.71
51,jsat,28767 (5.90-6.31),30506 (3.53-3.71),FAILED,14.71,14.37,7.47,2.15433,0.0,,4.28,11.98,5.13,38.3254,21.2135,,18.99,-2.39,12.6
50,jsat,28767 (5.90-6.31),30506 (3.21-3.27),FAILED,14.69,12.45,6.03,2.15433,0.0,,4.28,11.98,5.13,38.314,21.1985,,18.97,-0.47,11.16
47,jsat,28767 (2.00-2.50),34189 (4.25-4.50),FAILED,11.05,4.25,1.54,1.34941,0.0,,4.04,15.88,5.9,18.8358,7.42697,0.0,15.09,20.13,7.44
1001,jsat,32235 (6.07-6.42),34188 (3.25-3.42),FAILED,2.75,4.49,0.47,25.5268,0.0,0.862729,13.49,19.34,7.61,18.8302,2.66714,0.0,16.24,23.83,8.08
42,jsat,28767 (2.00-2.50),34188 (3.25-3.42),FAILED,12.2,7.95,2.18,1.34941,0.0,,4.04,15.88,5.9,18.8302,2.66714,0.0,16.24,23.83,8.08
41,jsat,28767 (2.00-2.50),34188 (2.24-2.41),FAILED,11.93,25.23,1.99,1.34941,0.0,,4.04,15.88,5.9,18.8204,0.0298251,0.0,15.97,41.11,7.89
17,jsat,28767 (2.00-2.50),32233 (3.81-4.00),FAILED,8.33,13.23,2.01,1.34941,0.0,,4.04,15.88,5.9,25.7632,0.0,0.493743,12.37,29.11,7.91
53,jsat,28767 (5.90-6.31),30506 (4.93-5.03),FAILED,13.49,15.78,8.75,2.15433,0.0,,4.28,11.98,5.13,38.2955,21.215,,17.77,-3.8,13.88
1142,jsat,32239 (3.20-3.40),34188 (3.25-3.42),FAILED,7.79,1.37,0.12,9.47453,0.0,0.0793621,8.45,22.46,7.96,18.8302,2.66714,0.0,16.24,23.83,8.08
5,jsat,28767 (2.00-2.50),32233 (2.76-2.96),FAILED,8.36,15.77,1.98,1.34941,0.0,,4.04,15.88,5.9,25.778,0.0,,12.4,31.65,7.88
318,jsat,32201 (2.55-2.77),34188 (3.25-3.42),FAILED,9.19,5.88,0.76,9.59389,0.0,,7.05,29.71,7.32,18.8302,2.66714,0.0,16.24,23.83,8.08
1190,jsat,32238 (3.58-3.84),34188 (3.25-3.42),FAILED,7.75,1.68,0.24,9.47125,0.0,0.0842352,8.49,22.15,7.84,18.8302,2.66714,0.0,16.24,23.83,8.08
1098,jsat,32238 (4.63-5.06),34188 (3.25-3.42),FAILED,7.73,4.07,0.09,9.47207,0.0,0.177642,8.51,19.76,7.99,18.8302,2.66714,0.0,16.24,23.83,8.08
1166,jsat,32239 (4.56-4.95),34188 (3.25-3.42),FAILED,7.74,8.93,0.31,9.47235,0.0,0.10587,8.5,14.9,8.39,18.8302,2.66714,0.0,16.24,23.83,8.08
909,jsat,32234 (5.10-5.55),34188 (3.25-3.42),FAILED,3.67,16.07,0.74,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.8302,2.66714,0.0,16.24,23.83,8.08
908,jsat,32234 (5.10-5.55),34188 (2.24-2.41),FAILED,3.4,33.35,0.93,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.8204,0.0298251,0.0,15.97,41.11,7.89
881,jsat,32234 (4.69-4.94),34188 (3.25-3.42),FAILED,3.85,18.55,1.71,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.8302,2.66714,0.0,16.24,23.83,8.08
1183,jsat,32239 (5.80-6.10),34189 (4.25-4.50),FAILED,6.34,9.26,1.58,9.46983,0.0,0.0811663,8.75,10.87,9.02,18.8358,7.42697,0.0,15.09,20.13,7.44
1045,jsat,32237 (2.37-2.98),34188 (3.25-3.42),FAILED,7.77,0.33,0.28,9.48679,0.0,0.0285357,8.47,24.16,7.8,18.8302,2.66714,0.0,16.24,23.83,8.08
520,jsat,32225 (2.70-3.00),34188 (3.25-3.42),FAILED,9.4,5.86,0.53,9.48025,3.49116,,6.84,17.97,7.55,18.8302,2.66714,0.0,16.24,23.83,8.08
1129,jsat,32238 (6.40-6.80),34188 (2.24-2.41),FAILED,7.49,20.17,0.04,9.4666,0.0,0.0482738,8.48,20.94,7.93,18.8204,0.0298251,0.0,15.97,41.11,7.89
1178,jsat,32239 (5.80-6.10),34188 (3.25-3.42),FAILED,7.49,12.96,0.94,9.46983,0.0,0.0811663,8.75,10.87,9.02,18.8302,2.66714,0.0,16.24,23.83,8.08
