,Quantity,Signal 1,Signal 2,DTW,Delta Ptot,Delta Tdiv,Delta nbar,Signal 1 D,Signal 1 N,Signal 1 Ne,Signal 1 Ptot,Signal 1 Tdiv,Signal 1 nbar,Signal 2 D,Signal 2 N,Signal 2 Ne,Signal 2 Ptot,Signal 2 Tdiv,Signal 2 nbar
1284,jsat,32235 (6.07-6.42),32237 (3.74-4.01),19816.84912109375,4.91,6.86,1.48,25.5268,0.0,0.862729,13.49,19.34,7.61,9.4875,0.0,0.0881912,8.58,12.48,9.09
1194,jsat,32235 (3.49-3.87),32931 (3.48-3.76),19829.06201171875,1.06,18.41,0.78,25.5696,0.0,0.962967,13.67,20.66,8.0,9.73754,2.76119,0.0,12.61,39.07,7.22
592,jsat,32201 (5.90-6.20),32931 (4.51-4.79),19877.89990234375,3.14,13.63,0.33,9.6541,0.0,,9.55,40.11,7.37,18.7046,2.33235,0.0,12.69,26.48,7.7
797,jsat,32225 (5.52-5.95),34188 (4.90-5.06),19963.3720703125,5.34,16.06,0.7,9.65691,3.46728,,9.43,25.4,7.63,18.8245,6.73915,0.0,14.77,9.34,8.33
1285,jsat,32235 (6.07-6.42),32238 (2.46-2.72),19999.998046875,4.95,8.53,0.12,25.5268,0.0,0.862729,13.49,19.34,7.61,9.47367,0.0,0.0287791,8.54,27.87,7.49
1396,jsat,32237 (3.74-4.01),32931 (5.70-6.00),20085.47119140625,3.71,9.11,1.24,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.6992,10.9195,0.0,12.29,21.59,7.85
957,jsat,32228 (6.20-6.48),32239 (2.11-2.47),20146.521484375,2.99,8.62,0.63,25.7023,12.8457,,11.52,21.79,7.96,9.47128,0.0,0.0275171,8.53,30.41,7.33
1327,jsat,32235 (6.49-6.84),32238 (3.58-3.84),20219.77880859375,5.4,0.03,0.55,25.5133,0.0,0.274347,13.89,22.12,7.29,9.47125,0.0,0.0842352,8.49,22.15,7.84
1042,jsat,32233 (5.05-5.33),32931 (2.50-2.77),20268.62255859375,0.57,23.98,2.14,25.747,0.0,1.9545,11.88,20.17,8.87,9.73876,0.0245049,0.0,12.45,44.15,6.73
1748,jsat,32932 (2.51-2.91),34188 (3.25-3.42),20305.2490234375,1.53,14.43,0.45,18.6118,0.02595,0.0,14.71,38.26,7.63,18.8302,2.66714,0.0,16.24,23.83,8.08
72,jsat,28767 (5.90-6.31),32225 (4.52-4.95),20329.673828125,5.15,9.39,2.67,2.15433,0.0,,4.28,11.98,5.13,19.1233,3.4687,,9.43,21.37,7.8
729,jsat,32225 (4.52-4.95),32239 (3.90-4.20),20341.88330078125,1.04,2.7,0.31,19.1233,3.4687,,9.43,21.37,7.8,9.47201,0.0,0.122662,8.39,18.67,8.11
1250,jsat,32235 (5.55-5.98),32237 (3.74-4.01),20366.29931640625,5.08,7.41,1.61,25.5361,0.0,0.926972,13.66,19.89,7.48,9.4875,0.0,0.0881912,8.58,12.48,9.09
715,jsat,32225 (4.52-4.95),32234 (4.69-4.94),20390.71728515625,2.96,16.09,1.99,19.1233,3.4687,,9.43,21.37,7.8,25.5276,0.0,0.0676609,12.39,5.28,9.79
1836,jsat,34188 (4.04-4.20),32930 (2.64-2.85),20402.931640625,2.38,17.81,0.73,18.8332,4.51371,0.0,15.0,12.94,8.36,18.8147,0.0237066,0.0,12.62,30.75,7.63
364,jsat,32201 (2.55-2.77),32235 (3.49-3.87),20402.931640625,6.62,9.05,0.68,9.59389,0.0,,7.05,29.71,7.32,25.5696,0.0,0.962967,13.67,20.66,8.0
786,jsat,32225 (5.52-5.95),32931 (6.35-6.50),20427.3515625,3.39,0.34,0.16,9.65691,3.46728,,9.43,25.4,7.63,18.6919,0.257304,0.0,12.82,25.74,7.79
874,jsat,32228 (4.42-4.72),32931 (6.35-6.50),20439.56201171875,0.88,2.31,0.18,25.7448,7.0675,,11.94,23.43,7.97,18.6919,0.257304,0.0,12.82,25.74,7.79
183,jsat,30506 (3.53-3.71),32201 (5.90-6.20),20561.66064453125,9.44,42.5,5.23,38.3254,21.2135,,18.99,-2.39,12.6,9.6541,0.0,,9.55,40.11,7.37
1722,jsat,32931 (5.70-6.00),34189 (2.87-3.20),20598.28759765625,3.51,2.81,0.48,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8352,5.00709,0.0,15.8,24.4,7.37
1138,jsat,32234 (4.69-4.94),34189 (5.25-5.50),20610.501708984375,2.53,14.27,2.29,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.8304,10.1737,0.0,14.92,19.55,7.5
546,jsat,32201 (4.55-4.81),32932 (6.35-6.50),20622.71044921875,5.17,2.01,0.79,19.1003,0.0,,9.65,25.35,7.74,18.5579,0.292389,0.0,14.82,23.34,8.53
538,jsat,32201 (4.55-4.81),32931 (2.50-2.77),20647.12939453125,2.8,18.8,1.01,19.1003,0.0,,9.65,25.35,7.74,9.73876,0.0245049,0.0,12.45,44.15,6.73
1294,jsat,32235 (6.07-6.42),32239 (2.11-2.47),20659.3408203125,4.96,11.07,0.28,25.5268,0.0,0.862729,13.49,19.34,7.61,9.47128,0.0,0.0275171,8.53,30.41,7.33
1251,jsat,32235 (5.55-5.98),32238 (2.46-2.72),20732.5986328125,5.12,7.98,0.01,25.5361,0.0,0.926972,13.66,19.89,7.48,9.47367,0.0,0.0287791,8.54,27.87,7.49
1286,jsat,32235 (6.07-6.42),32238 (4.63-5.06),20732.6005859375,4.98,0.42,0.38,25.5268,0.0,0.862729,13.49,19.34,7.61,9.47207,0.0,0.177642,8.51,19.76,7.99
1328,jsat,32235 (6.49-6.84),32239 (2.11-2.47),20769.23046875,5.36,8.29,0.04,25.5133,0.0,0.274347,13.89,22.12,7.29,9.47128,0.0,0.0275171,8.53,30.41,7.33
726,jsat,32225 (4.52-4.95),32238 (5.72-6.08),20769.2333984375,0.97,4.85,0.36,19.1233,3.4687,,9.43,21.37,7.8,9.46889,0.0,0.0927535,8.46,16.52,8.16
1192,jsat,32235 (3.49-3.87),32239 (2.11-2.47),20793.65234375,5.14,9.75,0.67,25.5696,0.0,0.962967,13.67,20.66,8.0,9.47128,0.0,0.0275171,8.53,30.41,7.33
569,jsat,32201 (5.90-6.20),32233 (5.05-5.33),20879.12255859375,2.33,19.94,1.5,9.6541,0.0,,9.55,40.11,7.37,25.747,0.0,1.9545,11.88,20.17,8.87
1739,jsat,32931 (6.35-6.50),34189 (2.87-3.20),20940.1708984375,2.98,1.34,0.42,18.6919,0.257304,0.0,12.82,25.74,7.79,18.8352,5.00709,0.0,15.8,24.4,7.37
1190,jsat,32235 (3.49-3.87),32239 (5.80-6.10),21001.220703125,4.92,9.79,1.02,25.5696,0.0,0.962967,13.67,20.66,8.0,9.46983,0.0,0.0811663,8.75,10.87,9.02
459,jsat,32201 (3.66-3.93),32225 (5.52-5.95),21001.22314453125,2.38,5.46,0.07,19.098,0.0,,7.05,19.94,7.7,9.65691,3.46728,,9.43,25.4,7.63
1216,jsat,32235 (4.03-5.00),32237 (3.74-4.01),21013.43212890625,5.1,7.7,1.6,25.5597,0.0,0.934225,13.68,20.18,7.49,9.4875,0.0,0.0881912,8.58,12.48,9.09
48,jsat,28767 (2.00-2.50),34165 (2.00-2.33),21050.05908203125,,2.09,0.6,1.34941,0.0,,4.04,15.88,5.9,18.8512,0.0243271,0.0,,17.97,6.5
1217,jsat,32235 (4.03-5.00),32238 (2.46-2.72),21074.4814453125,5.14,7.69,0.0,25.5597,0.0,0.934225,13.68,20.18,7.49,9.47367,0.0,0.0287791,8.54,27.87,7.49
813,jsat,32228 (3.72-4.00),32235 (6.49-6.84),21098.904296875,1.9,2.53,0.62,25.7514,4.76522,,11.99,24.65,7.91,25.5133,0.0,0.274347,13.89,22.12,7.29
1279,jsat,32235 (5.55-5.98),34189 (5.25-5.50),21135.531982421875,1.26,0.34,0.02,25.5361,0.0,0.926972,13.66,19.89,7.48,18.8304,10.1737,0.0,14.92,19.55,7.5
518,jsat,32201 (4.55-4.81),32234 (3.50-3.70),21147.7412109375,3.69,6.61,1.05,19.1003,0.0,,9.65,25.35,7.74,25.546,0.0,2.14927,13.34,18.74,8.79
709,jsat,32225 (4.52-4.95),32228 (4.42-4.72),21184.36865234375,2.51,2.06,0.17,19.1233,3.4687,,9.43,21.37,7.8,25.7448,7.0675,,11.94,23.43,7.97
218,jsat,30506 (3.53-3.71),32931 (6.35-6.50),21233.21142578125,6.17,28.13,4.81,38.3254,21.2135,,18.99,-2.39,12.6,18.6919,0.257304,0.0,12.82,25.74,7.79
553,jsat,32201 (4.55-4.81),34188 (4.90-5.06),21245.4208984375,5.12,16.01,0.59,19.1003,0.0,,9.65,25.35,7.74,18.8245,6.73915,0.0,14.77,9.34,8.33
1252,jsat,32235 (5.55-5.98),32238 (4.63-5.06),21282.05078125,5.15,0.13,0.51,25.5361,0.0,0.926972,13.66,19.89,7.48,9.47207,0.0,0.177642,8.51,19.76,7.99
1022,jsat,32233 (5.05-5.33),32234 (3.50-3.70),21306.474609375,1.46,1.43,0.08,25.747,0.0,1.9545,11.88,20.17,8.87,25.546,0.0,2.14927,13.34,18.74,8.79
1055,jsat,32233 (5.05-5.33),34188 (4.04-4.20),21318.6845703125,3.12,7.23,0.51,25.747,0.0,1.9545,11.88,20.17,8.87,18.8332,4.51371,0.0,15.0,12.94,8.36
1433,jsat,32238 (2.46-2.72),34188 (4.04-4.20),21343.0986328125,6.46,14.93,0.87,9.47367,0.0,0.0287791,8.54,27.87,7.49,18.8332,4.51371,0.0,15.0,12.94,8.36
1694,jsat,32931 (4.51-4.79),32932 (2.51-2.91),21367.5244140625,2.02,11.78,0.07,18.7046,2.33235,0.0,12.69,26.48,7.7,18.6118,0.02595,0.0,14.71,38.26,7.63
547,jsat,32201 (4.55-4.81),34165 (2.00-2.33),21416.36181640625,,7.38,1.24,19.1003,0.0,,9.65,25.35,7.74,18.8512,0.0243271,0.0,,17.97,6.5
1450,jsat,32238 (4.63-5.06),32931 (5.70-6.00),21416.36328125,3.78,1.83,0.14,9.47207,0.0,0.177642,8.51,19.76,7.99,18.6992,10.9195,0.0,12.29,21.59,7.85
1451,jsat,32238 (4.63-5.06),32931 (6.35-6.50),21452.99365234375,4.31,5.98,0.2,9.47207,0.0,0.177642,8.51,19.76,7.99,18.6919,0.257304,0.0,12.82,25.74,7.79
560,jsat,32201 (5.90-6.20),32225 (2.70-3.00),21465.20166015625,2.71,22.14,0.18,9.6541,0.0,,9.55,40.11,7.37,9.48025,3.49116,,6.84,17.97,7.55
837,jsat,32228 (3.72-4.00),34188 (2.24-2.41),21477.41064453125,3.98,16.46,0.02,25.7514,4.76522,,11.99,24.65,7.91,18.8204,0.0298251,0.0,15.97,41.11,7.89
1838,jsat,34188 (4.28-4.45),34189 (4.25-4.50),21501.827880859375,0.18,5.02,0.99,18.8255,4.51156,0.0,15.27,15.11,8.43,18.8358,7.42697,0.0,15.09,20.13,7.44
1051,jsat,32233 (5.05-5.33),34165 (2.00-2.33),21599.51513671875,,2.2,2.37,25.747,0.0,1.9545,11.88,20.17,8.87,18.8512,0.0243271,0.0,,17.97,6.5
838,jsat,32228 (3.72-4.00),34188 (3.25-3.42),21660.5615234375,4.25,0.82,0.17,25.7514,4.76522,,11.99,24.65,7.91,18.8302,2.66714,0.0,16.24,23.83,8.08
750,jsat,32225 (4.52-4.95),34189 (2.87-3.20),21672.76953125,6.37,3.03,0.43,19.1233,3.4687,,9.43,21.37,7.8,18.8352,5.00709,0.0,15.8,24.4,7.37
1704,jsat,32931 (4.51-4.79),34188 (4.90-5.06),21684.9833984375,2.08,17.14,0.63,18.7046,2.33235,0.0,12.69,26.48,7.7,18.8245,6.73915,0.0,14.77,9.34,8.33
1038,jsat,32233 (5.05-5.33),32239 (4.56-4.95),21684.984375,3.38,5.27,0.48,25.747,0.0,1.9545,11.88,20.17,8.87,9.47235,0.0,0.10587,8.5,14.9,8.39
1720,jsat,32931 (5.70-6.00),34188 (4.28-4.45),21733.82080078125,2.98,6.48,0.58,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8255,4.51156,0.0,15.27,15.11,8.43
1146,jsat,32234 (5.10-5.55),32235 (6.49-6.84),21855.92041015625,1.32,14.36,1.53,25.5233,0.0,0.0506868,12.57,7.76,8.82,25.5133,0.0,0.274347,13.89,22.12,7.29
637,jsat,32225 (2.70-3.00),32239 (2.11-2.47),21880.34130859375,1.69,12.44,0.22,9.48025,3.49116,,6.84,17.97,7.55,9.47128,0.0,0.0275171,8.53,30.41,7.33
1218,jsat,32235 (4.03-5.00),32238 (4.63-5.06),21929.18359375,5.17,0.42,0.5,25.5597,0.0,0.934225,13.68,20.18,7.49,9.47207,0.0,0.177642,8.51,19.76,7.99
1191,jsat,32235 (3.49-3.87),32238 (3.58-3.84),22002.44287109375,5.18,1.49,0.16,25.5696,0.0,0.962967,13.67,20.66,8.0,9.47125,0.0,0.0842352,8.49,22.15,7.84
611,jsat,32201 (5.90-6.20),32930 (2.64-2.85),22026.86181640625,3.07,9.36,0.26,9.6541,0.0,,9.55,40.11,7.37,18.8147,0.0237066,0.0,12.62,30.75,7.63
40,jsat,28767 (2.00-2.50),32931 (3.48-3.76),22173.38037109375,8.57,23.19,1.32,1.34941,0.0,,4.04,15.88,5.9,9.73754,2.76119,0.0,12.61,39.07,7.22
601,jsat,32201 (5.90-6.20),34188 (2.24-2.41),22197.7998046875,6.42,1.0,0.52,9.6541,0.0,,9.55,40.11,7.37,18.8204,0.0298251,0.0,15.97,41.11,7.89
927,jsat,32228 (5.22-5.50),34188 (4.04-4.20),22210.0107421875,3.19,8.3,0.33,25.7248,9.63407,,11.81,21.24,8.03,18.8332,4.51371,0.0,15.0,12.94,8.36
1005,jsat,32233 (3.81-4.00),32932 (2.51-2.91),22222.2138671875,2.34,9.15,0.28,25.7632,0.0,0.493743,12.37,29.11,7.91,18.6118,0.02595,0.0,14.71,38.26,7.63
1245,jsat,32235 (4.03-5.00),34189 (5.25-5.50),22222.219482421875,1.24,0.63,0.01,25.5597,0.0,0.934225,13.68,20.18,7.49,18.8304,10.1737,0.0,14.92,19.55,7.5
1260,jsat,32235 (5.55-5.98),32239 (2.11-2.47),22222.22265625,5.13,10.52,0.15,25.5361,0.0,0.926972,13.66,19.89,7.48,9.47128,0.0,0.0275171,8.53,30.41,7.33
1211,jsat,32235 (3.49-3.87),34189 (5.25-5.50),22234.428466796875,1.25,1.11,0.5,25.5696,0.0,0.962967,13.67,20.66,8.0,18.8304,10.1737,0.0,14.92,19.55,7.5
1288,jsat,32235 (6.07-6.42),32238 (6.40-6.80),22295.48095703125,5.01,1.6,0.32,25.5268,0.0,0.862729,13.49,19.34,7.61,9.4666,0.0,0.0482738,8.48,20.94,7.93
785,jsat,32225 (5.52-5.95),32931 (5.70-6.00),22295.48291015625,2.86,3.81,0.22,9.65691,3.46728,,9.43,25.4,7.63,18.6992,10.9195,0.0,12.29,21.59,7.85
1283,jsat,32235 (6.07-6.42),32237 (2.37-2.98),22332.10986328125,5.02,4.82,0.19,25.5268,0.0,0.862729,13.49,19.34,7.61,9.48679,0.0,0.0285357,8.47,24.16,7.8
872,jsat,32228 (4.42-4.72),32931 (4.51-4.79),22332.1123046875,0.75,3.05,0.27,25.7448,7.0675,,11.94,23.43,7.97,18.7046,2.33235,0.0,12.69,26.48,7.7
6,jsat,28767 (2.00-2.50),32201 (3.66-3.93),22368.7421875,3.01,4.06,1.8,1.34941,0.0,,4.04,15.88,5.9,19.098,0.0,,7.05,19.94,7.7
39,jsat,28767 (2.00-2.50),32931 (2.50-2.77),22380.95166015625,8.41,28.27,0.83,1.34941,0.0,,4.04,15.88,5.9,9.73876,0.0245049,0.0,12.45,44.15,6.73
748,jsat,32225 (4.52-4.95),34188 (4.28-4.45),22454.2109375,5.84,6.26,0.63,19.1233,3.4687,,9.43,21.37,7.8,18.8255,4.51156,0.0,15.27,15.11,8.43
1319,jsat,32235 (6.49-6.84),32238 (2.46-2.72),22576.3095703125,5.35,5.75,0.2,25.5133,0.0,0.274347,13.89,22.12,7.29,9.47367,0.0,0.0287791,8.54,27.87,7.49
1289,jsat,32235 (6.07-6.42),32239 (3.20-3.40),22649.5703125,5.04,3.12,0.35,25.5268,0.0,0.862729,13.49,19.34,7.61,9.47453,0.0,0.0793621,8.45,22.46,7.96
1539,jsat,32239 (3.20-3.40),34188 (4.90-5.06),22649.57275390625,6.32,13.12,0.37,9.47453,0.0,0.0793621,8.45,22.46,7.96,18.8245,6.73915,0.0,14.77,9.34,8.33
1753,jsat,32932 (2.51-2.91),34189 (4.25-4.50),22698.405517578125,0.38,18.13,0.19,18.6118,0.02595,0.0,14.71,38.26,7.63,18.8358,7.42697,0.0,15.09,20.13,7.44
795,jsat,32225 (5.52-5.95),34188 (4.04-4.20),22771.6728515625,5.57,12.46,0.73,9.65691,3.46728,,9.43,25.4,7.63,18.8332,4.51371,0.0,15.0,12.94,8.36
410,jsat,32233 (2.76-2.96),32228 (3.72-4.00),22820.5107421875,0.41,7.0,0.03,25.778,0.0,,12.4,31.65,7.88,25.7514,4.76522,,11.99,24.65,7.91
1254,jsat,32235 (5.55-5.98),32238 (6.40-6.80),22844.93115234375,5.18,1.05,0.45,25.5361,0.0,0.926972,13.66,19.89,7.48,9.4666,0.0,0.0482738,8.48,20.94,7.93
1249,jsat,32235 (5.55-5.98),32237 (2.37-2.98),22881.56005859375,5.19,4.27,0.32,25.5361,0.0,0.926972,13.66,19.89,7.48,9.48679,0.0,0.0285357,8.47,24.16,7.8
1528,jsat,32239 (3.20-3.40),32931 (6.35-6.50),22881.56201171875,4.37,3.28,0.17,9.47453,0.0,0.0793621,8.45,22.46,7.96,18.6919,0.257304,0.0,12.82,25.74,7.79
1313,jsat,32235 (6.07-6.42),34189 (5.25-5.50),22930.404052734375,1.43,0.21,0.11,25.5268,0.0,0.862729,13.49,19.34,7.61,18.8304,10.1737,0.0,14.92,19.55,7.5
811,jsat,32228 (3.72-4.00),32235 (5.55-5.98),22954.826171875,1.67,4.76,0.43,25.7514,4.76522,,11.99,24.65,7.91,25.5361,0.0,0.926972,13.66,19.89,7.48
1376,jsat,32237 (2.37-2.98),34188 (4.90-5.06),22967.03271484375,6.3,14.82,0.53,9.48679,0.0,0.0285357,8.47,24.16,7.8,18.8245,6.73915,0.0,14.77,9.34,8.33
1737,jsat,32931 (6.35-6.50),34188 (4.28-4.45),22979.2421875,2.45,10.63,0.64,18.6919,0.257304,0.0,12.82,25.74,7.79,18.8255,4.51156,0.0,15.27,15.11,8.43
481,jsat,32201 (3.66-3.93),32239 (3.90-4.20),23040.2939453125,1.34,1.27,0.41,19.098,0.0,,7.05,19.94,7.7,9.47201,0.0,0.122662,8.39,18.67,8.11
1527,jsat,32239 (3.20-3.40),32931 (5.70-6.00),23089.13232421875,3.84,0.87,0.11,9.47453,0.0,0.0793621,8.45,22.46,7.96,18.6992,10.9195,0.0,12.29,21.59,7.85
1631,jsat,32238 (3.58-3.84),34188 (4.90-5.06),23137.97119140625,6.28,12.81,0.49,9.47125,0.0,0.0842352,8.49,22.15,7.84,18.8245,6.73915,0.0,14.77,9.34,8.33
86,jsat,28767 (5.90-6.31),32235 (6.07-6.42),23137.97216796875,9.21,7.36,2.48,2.15433,0.0,,4.28,11.98,5.13,25.5268,0.0,0.862729,13.49,19.34,7.61
1255,jsat,32235 (5.55-5.98),32239 (3.20-3.40),23199.0205078125,5.21,2.57,0.48,25.5361,0.0,0.926972,13.66,19.89,7.48,9.47453,0.0,0.0793621,8.45,22.46,7.96
958,jsat,32228 (6.20-6.48),32931 (2.50-2.77),23199.02490234375,0.93,22.36,1.23,25.7023,12.8457,,11.52,21.79,7.96,9.73876,0.0245049,0.0,12.45,44.15,6.73
1347,jsat,32235 (6.49-6.84),34189 (5.25-5.50),23211.235107421875,1.03,2.57,0.21,25.5133,0.0,0.274347,13.89,22.12,7.29,18.8304,10.1737,0.0,14.92,19.55,7.5
926,jsat,32228 (5.22-5.50),34188 (3.25-3.42),23308.9130859375,4.43,2.59,0.05,25.7248,9.63407,,11.81,21.24,8.03,18.8302,2.66714,0.0,16.24,23.83,8.08
971,jsat,32228 (6.20-6.48),34188 (4.04-4.20),23321.1259765625,3.48,8.85,0.4,25.7023,12.8457,,11.52,21.79,7.96,18.8332,4.51371,0.0,15.0,12.94,8.36
606,jsat,32201 (5.90-6.20),34189 (2.87-3.20),23345.541015625,6.25,15.71,0.0,9.6541,0.0,,9.55,40.11,7.37,18.8352,5.00709,0.0,15.8,24.4,7.37
567,jsat,32201 (5.90-6.20),32228 (6.20-6.48),23345.54443359375,1.97,18.32,0.59,9.6541,0.0,,9.55,40.11,7.37,25.7023,12.8457,,11.52,21.79,7.96
1364,jsat,32237 (2.37-2.98),32931 (5.70-6.00),23406.59228515625,3.82,2.57,0.05,9.48679,0.0,0.0285357,8.47,24.16,7.8,18.6992,10.9195,0.0,12.29,21.59,7.85
1142,jsat,32234 (5.10-5.55),32235 (3.49-3.87),23418.80517578125,1.1,12.9,0.82,25.5233,0.0,0.0506868,12.57,7.76,8.82,25.5696,0.0,0.962967,13.67,20.66,8.0
478,jsat,32201 (3.66-3.93),32238 (5.72-6.08),23467.64404296875,1.41,3.42,0.46,19.098,0.0,,7.05,19.94,7.7,9.46889,0.0,0.0927535,8.46,16.52,8.16
1220,jsat,32235 (4.03-5.00),32238 (6.40-6.80),23492.06396484375,5.2,0.76,0.44,25.5597,0.0,0.934225,13.68,20.18,7.49,9.4666,0.0,0.0482738,8.48,20.94,7.93
1215,jsat,32235 (4.03-5.00),32237 (2.37-2.98),23528.69287109375,5.21,3.98,0.31,25.5597,0.0,0.934225,13.68,20.18,7.49,9.48679,0.0,0.0285357,8.47,24.16,7.8
1504,jsat,32238 (6.40-6.80),32931 (5.70-6.00),23565.32373046875,3.81,0.65,0.08,9.4666,0.0,0.0482738,8.48,20.94,7.93,18.6992,10.9195,0.0,12.29,21.59,7.85
1843,jsat,34188 (4.90-5.06),34189 (2.87-3.20),23577.53173828125,1.03,15.06,0.96,18.8245,6.73915,0.0,14.77,9.34,8.33,18.8352,5.00709,0.0,15.8,24.4,7.37
604,jsat,32201 (5.90-6.20),34188 (4.28-4.45),23675.212890625,5.72,25.0,1.06,9.6541,0.0,,9.55,40.11,7.37,18.8255,4.51156,0.0,15.27,15.11,8.43
451,jsat,32233 (2.76-2.96),34189 (4.25-4.50),23675.216064453125,2.69,11.52,0.44,25.778,0.0,,12.4,31.65,7.88,18.8358,7.42697,0.0,15.09,20.13,7.44
85,jsat,28767 (5.90-6.31),32235 (5.55-5.98),23687.42236328125,9.38,7.91,2.35,2.15433,0.0,,4.28,11.98,5.13,25.5361,0.0,0.926972,13.66,19.89,7.48
115,jsat,28767 (5.90-6.31),34188 (4.90-5.06),23797.31591796875,10.49,2.64,3.2,2.15433,0.0,,4.28,11.98,5.13,18.8245,6.73915,0.0,14.77,9.34,8.33
829,jsat,32228 (3.72-4.00),32931 (5.70-6.00),23821.7353515625,0.3,3.06,0.06,25.7514,4.76522,,11.99,24.65,7.91,18.6992,10.9195,0.0,12.29,21.59,7.85
1365,jsat,32237 (2.37-2.98),32931 (6.35-6.50),23833.9423828125,4.35,1.58,0.01,9.48679,0.0,0.0285357,8.47,24.16,7.8,18.6919,0.257304,0.0,12.82,25.74,7.79
1221,jsat,32235 (4.03-5.00),32239 (3.20-3.40),23846.1533203125,5.23,2.28,0.47,25.5597,0.0,0.934225,13.68,20.18,7.49,9.47453,0.0,0.0793621,8.45,22.46,7.96
1092,jsat,32234 (3.50-3.70),34188 (2.24-2.41),23919.41357421875,2.63,22.37,0.9,25.546,0.0,2.14927,13.34,18.74,8.79,18.8204,0.0298251,0.0,15.97,41.11,7.89
566,jsat,32201 (5.90-6.20),32228 (5.22-5.50),23931.62451171875,2.26,18.87,0.66,9.6541,0.0,,9.55,40.11,7.37,25.7248,9.63407,,11.81,21.24,8.03
1676,jsat,32931 (2.50-2.77),32930 (2.64-2.85),23992.67431640625,0.17,13.4,0.9,9.73876,0.0245049,0.0,12.45,44.15,6.73,18.8147,0.0237066,0.0,12.62,30.75,7.63
222,jsat,30506 (3.53-3.71),32932 (6.35-6.50),24017.09130859375,4.17,25.73,4.07,38.3254,21.2135,,18.99,-2.39,12.6,18.5579,0.292389,0.0,14.82,23.34,8.53
1703,jsat,32931 (4.51-4.79),34188 (4.28-4.45),24090.35693359375,2.58,11.37,0.73,18.7046,2.33235,0.0,12.69,26.48,7.7,18.8255,4.51156,0.0,15.27,15.11,8.43
1183,jsat,32235 (3.49-3.87),32238 (2.46-2.72),24139.1943359375,5.13,7.21,0.51,25.5696,0.0,0.962967,13.67,20.66,8.0,9.47367,0.0,0.0287791,8.54,27.87,7.49
1478,jsat,32238 (5.72-6.08),32931 (6.35-6.50),24151.40380859375,4.36,9.22,0.37,9.46889,0.0,0.0927535,8.46,16.52,8.16,18.6919,0.257304,0.0,12.82,25.74,7.79
1562,jsat,32239 (3.90-4.20),34188 (4.90-5.06),24151.4052734375,6.38,9.33,0.22,9.47201,0.0,0.122662,8.39,18.67,8.11,18.8245,6.73915,0.0,14.77,9.34,8.33
1505,jsat,32238 (6.40-6.80),32931 (6.35-6.50),24188.0341796875,4.34,4.8,0.14,9.4666,0.0,0.0482738,8.48,20.94,7.93,18.6919,0.257304,0.0,12.82,25.74,7.79
938,jsat,32228 (6.20-6.48),32234 (3.50-3.70),24236.876953125,1.82,3.05,0.83,25.7023,12.8457,,11.52,21.79,7.96,25.546,0.0,2.14927,13.34,18.74,8.79
1666,jsat,32931 (2.50-2.77),34188 (2.24-2.41),24249.08203125,3.52,3.04,1.16,9.73876,0.0245049,0.0,12.45,44.15,6.73,18.8204,0.0298251,0.0,15.97,41.11,7.89
1629,jsat,32238 (3.58-3.84),34188 (4.04-4.20),24285.71240234375,6.51,9.21,0.52,9.47125,0.0,0.0842352,8.49,22.15,7.84,18.8332,4.51371,0.0,15.0,12.94,8.36
84,jsat,28767 (5.90-6.31),32235 (4.03-5.00),24334.55517578125,9.4,8.2,2.36,2.15433,0.0,,4.28,11.98,5.13,25.5597,0.0,0.934225,13.68,20.18,7.49
539,jsat,32201 (4.55-4.81),32931 (3.48-3.76),24358.974609375,2.96,13.72,0.52,19.1003,0.0,,9.65,25.35,7.74,9.73754,2.76119,0.0,12.61,39.07,7.22
1318,jsat,32235 (6.49-6.84),32237 (3.74-4.01),24420.02294921875,5.31,9.64,1.8,25.5133,0.0,0.274347,13.89,22.12,7.29,9.4875,0.0,0.0881912,8.58,12.48,9.09
1102,jsat,32234 (3.50-3.70),32930 (2.64-2.85),24493.2861328125,0.72,12.01,1.16,25.546,0.0,2.14927,13.34,18.74,8.79,18.8147,0.0237066,0.0,12.62,30.75,7.63
882,jsat,32228 (4.42-4.72),34188 (3.25-3.42),24517.703125,4.3,0.4,0.11,25.7448,7.0675,,11.94,23.43,7.97,18.8302,2.66714,0.0,16.24,23.83,8.08
1097,jsat,32234 (3.50-3.70),34189 (2.87-3.20),24517.703125,2.46,5.66,1.42,25.546,0.0,2.14927,13.34,18.74,8.79,18.8352,5.00709,0.0,15.8,24.4,7.37
216,jsat,30506 (3.53-3.71),32931 (4.51-4.79),24517.705078125,6.3,28.87,4.9,38.3254,21.2135,,18.99,-2.39,12.6,18.7046,2.33235,0.0,12.69,26.48,7.7
967,jsat,32228 (6.20-6.48),34165 (2.00-2.33),24529.91748046875,,3.82,1.46,25.7023,12.8457,,11.52,21.79,7.96,18.8512,0.0243271,0.0,,17.97,6.5
1119,jsat,32234 (4.69-4.94),32239 (2.11-2.47),24542.125,3.86,25.13,2.46,25.5276,0.0,0.0676609,12.39,5.28,9.79,9.47128,0.0,0.0275171,8.53,30.41,7.33
